No.,Time,Source,Destination,Protocol,Length,Info,RTT
1940,526.3504466,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=48943 Ack=18033 Win=4976 Len=0,0.211046708
1941,527.0308149,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6412 Ack=96777 Win=65535 Len=0,0.869818571
1942,528.2589029,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=48943 Ack=18033 Win=4976 Len=207 [TCP segment of a reassembled PDU]",
1943,528.6989198,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=18033 Ack=49150 Win=24175 Len=0,0.440016874
1944,528.9040046,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1945,529.3100346,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=18033 Ack=50167 Win=25425 Len=0,0.406030005
1946,529.3339052,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1948,529.5892106,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=50167 Ack=18425 Win=4584 Len=0,0.255305437
1949,530.014748,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6412 Ack=97837 Win=65535 Len=0,0.569743105
1950,531.5428154,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=50167 Ack=18425 Win=4584 Len=207 [TCP segment of a reassembled PDU]",
1953,532.2344849,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=18425 Ack=50374 Win=26442 Len=0,0.691669509
1954,532.4911359,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1955,532.9136107,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=18425 Ack=51391 Win=25425 Len=0,0.42247479
1956,532.9342834,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1957,533.2125803,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=51391 Ack=18817 Win=5760 Len=0,0.278296855
1959,533.404158,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6412 Ack=98897 Win=65535 Len=0,0.175291381
1968,535.3261227,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=51391 Ack=18817 Win=5760 Len=207 [TCP segment of a reassembled PDU]",
1973,535.5424984,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=18817 Ack=51598 Win=26442 Len=0,0.216375727
1974,535.5616711,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1975,535.7349927,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=18817 Ack=52615 Win=25425 Len=0,0.17332161
1976,535.7768639,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1978,535.8388131,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=52615 Ack=19209 Win=5368 Len=0,0.061949195
1979,535.9819177,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6412 Ack=99957 Win=65535 Len=0,0.17827895
1980,537.8981826,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=52615 Ack=19209 Win=5368 Len=207 [TCP segment of a reassembled PDU]",
1981,538.2915228,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=19209 Ack=52822 Win=26442 Len=0,0.393340223
1982,538.4265235,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1983,538.7186311,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=19209 Ack=53839 Win=25425 Len=0,0.292107622
1984,538.7186648,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1985,538.8390923,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=53839 Ack=19601 Win=4976 Len=0,0.12042753
1987,539.1580557,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6412 Ack=101017 Win=65535 Len=0,0.302270397
1992,540.9527326,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=53839 Ack=19601 Win=4976 Len=207 [TCP segment of a reassembled PDU]",
1993,541.3433668,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=19601 Ack=54046 Win=26442 Len=0,0.390634268
1996,541.7094305,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1997,542.0431521,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=19601 Ack=55063 Win=25425 Len=0,0.333721597
1998,542.0941114,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2000,542.3153839,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6412 Ack=102077 Win=65535 Len=0,0.17608493
2001,542.3397638,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=55063 Ack=19993 Win=4584 Len=0,0.245652358
2003,544.2366855,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=55063 Ack=19993 Win=4584 Len=207 [TCP segment of a reassembled PDU]",
2004,544.4400531,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6412 Ack=102108 Win=65535 Len=0,0.206728928
2006,544.4401192,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=19993 Ack=55270 Win=26235 Len=0,0.203433663
2007,544.5716368,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2008,544.5900705,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=102108 Ack=6443 Win=4442 Len=0,0.149964619
2009,544.7462696,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=19993 Ack=56287 Win=25425 Len=0,0.174632762
2010,544.7749667,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2011,544.8877302,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=56287 Ack=20385 Win=5760 Len=0,0.112763581
2013,545.1203956,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=103168 Win=65535 Len=0,0.216270979
2016,547.0003503,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=56287 Ack=20385 Win=5760 Len=207 [TCP segment of a reassembled PDU]",
2017,547.2140783,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=20385 Ack=56494 Win=26442 Len=0,0.213727993
2018,547.3420792,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2019,547.5204298,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=20385 Ack=57511 Win=25425 Len=0,0.178350624
2020,547.5567698,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2022,547.8488205,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=57511 Ack=20777 Win=5368 Len=0,0.2920507
2023,547.8505103,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=104228 Win=65535 Len=0,0.182805237
2024,549.7658163,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=57511 Ack=20777 Win=5368 Len=207 [TCP segment of a reassembled PDU]",
2025,549.981343,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=20777 Ack=57718 Win=26442 Len=0,0.215526696
2026,550.1004565,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2027,550.2779122,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=20777 Ack=58735 Win=25425 Len=0,0.177455712
2028,550.3139515,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2030,550.3410074,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=58735 Ack=21169 Win=4976 Len=0,0.027055847
2031,550.5162228,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=105288 Win=65535 Len=0,0.175215699
2032,552.4365206,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=58735 Ack=21169 Win=4976 Len=207 [TCP segment of a reassembled PDU]",
2033,553.058547,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=21169 Ack=58942 Win=26442 Len=0,0.622026348
2034,553.2765863,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2035,553.6624928,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=21169 Ack=59959 Win=25425 Len=0,0.385906515
2036,553.8957777,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2038,554.0927981,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=59959 Ack=21561 Win=4584 Len=0,0.197020422
2039,554.186393,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=106348 Win=65535 Len=0,0.172411072
2040,556.109881,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=59959 Ack=21561 Win=4584 Len=207 [TCP segment of a reassembled PDU]",
2041,556.4349826,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=21561 Ack=60166 Win=26442 Len=0,0.325101539
2042,556.4488897,10.42.0.250,13.211.139.52,HTTP/JSON,1071,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2043,556.6247352,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=21561 Ack=61183 Win=25425 Len=0,0.175845523
2044,556.655295,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2045,556.6609101,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=61183 Ack=21953 Win=5760 Len=0,0.005615106
2047,556.8561705,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=107408 Win=65535 Len=0,0.177271222
2050,558.7740453,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=61183 Ack=21953 Win=5760 Len=207 [TCP segment of a reassembled PDU]",
2051,558.9912906,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=21953 Ack=61390 Win=26442 Len=0,0.217245346
2052,559.2139231,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2053,559.3902689,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=21953 Ack=62474 Win=26442 Len=0,0.176345827
2054,559.4380452,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2056,559.5923962,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=62474 Ack=22345 Win=5368 Len=0,0.154351031
2057,559.7171769,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=108535 Win=65535 Len=0,0.175128654
2058,561.6484489,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=62474 Ack=22345 Win=5368 Len=207 [TCP segment of a reassembled PDU]",
2059,561.8261246,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=22345 Ack=62681 Win=26893 Len=0,0.177675706
2060,561.9811273,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2061,562.1555249,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=22345 Ack=63765 Win=26893 Len=0,0.174397667
2062,562.1825829,13.211.139.52,10.42.0.250,TCP,54,[TCP Window Update] 3000  >  53523 [ACK] Seq=22345 Ack=63765 Win=56368 Len=0,
2063,562.2008706,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2065,562.3447458,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=63765 Ack=22737 Win=4976 Len=0,0.143875287
2066,562.4011635,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=109662 Win=65535 Len=0,0.175753089
2068,564.3338928,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=63765 Ack=22737 Win=4976 Len=207 [TCP segment of a reassembled PDU]",
2069,564.5688368,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6443 Ack=109693 Win=65535 Len=0,0.234944414
2071,564.568858,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=22737 Ack=63972 Win=58536 Len=0,0.23496517
2072,564.6424601,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2073,564.8158106,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=22737 Ack=65056 Win=65535 Len=0,0.173350464
2074,564.8452888,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=109693 Ack=6474 Win=4411 Len=0,0.276434659
2075,564.8545262,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2077,565.0931118,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=65056 Ack=23129 Win=4584 Len=0,0.238585599
2078,565.1028172,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=110820 Win=65535 Len=0,0.219418156
2079,566.9968597,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=65056 Ack=23129 Win=4584 Len=207 [TCP segment of a reassembled PDU]",
2080,567.4052921,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=23129 Ack=65263 Win=65535 Len=0,0.408432382
2081,567.5087179,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2082,567.8395881,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=23129 Ack=66347 Win=65535 Len=0,0.330870163
2083,567.8396435,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2084,567.9294093,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=66347 Ack=23521 Win=5760 Len=0,0.089765725
2086,568.2801254,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=111947 Win=65535 Len=0,0.334661814
2087,570.051945,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=66347 Ack=23521 Win=5760 Len=207 [TCP segment of a reassembled PDU]",
2088,570.4144783,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=23521 Ack=66554 Win=65535 Len=0,0.362533301
2089,570.5819238,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2090,570.8813157,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=23521 Ack=67638 Win=65535 Len=0,0.299391885
2091,570.8813435,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2093,571.0941936,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=67638 Ack=23913 Win=5368 Len=0,0.212850142
2094,571.3759412,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=113074 Win=65535 Len=0,0.366846714
2095,573.1159752,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=67638 Ack=23913 Win=5368 Len=207 [TCP segment of a reassembled PDU]",
2097,573.3771371,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=23913 Ack=67845 Win=65535 Len=0,0.261161894
2098,573.4588209,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2099,573.6346209,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=23913 Ack=68929 Win=65535 Len=0,0.175799968
2100,573.6751877,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2102,573.8485221,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=68929 Ack=24305 Win=4976 Len=0,0.173334429
2103,573.9479574,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=114201 Win=65535 Len=0,0.174010912
2106,575.8783948,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=68929 Ack=24305 Win=4976 Len=207 [TCP segment of a reassembled PDU]",
2107,576.0512697,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=24305 Ack=69136 Win=65535 Len=0,0.172874908
2108,576.1102803,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2109,576.2833227,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=24305 Ack=70220 Win=65535 Len=0,0.173042425
2110,576.3212446,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2113,576.3459767,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=70220 Ack=24697 Win=4584 Len=0,0.024732009
2114,576.5178286,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=115328 Win=65535 Len=0,0.172576766
2119,578.4567819,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=70220 Ack=24697 Win=4584 Len=207 [TCP segment of a reassembled PDU]",
2120,578.6697836,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=24697 Ack=70427 Win=65535 Len=0,0.213001649
2121,578.7759248,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2124,578.9490136,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=24697 Ack=71511 Win=65535 Len=0,0.173088739
2125,578.9947206,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2126,579.0034505,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=71511 Ack=25089 Win=5760 Len=0,0.008729912
2128,579.1907253,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=116455 Win=65535 Len=0,0.170909101
2131,581.1350183,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=71511 Ack=25089 Win=5760 Len=207 [TCP segment of a reassembled PDU]",
2132,581.3576186,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=25089 Ack=71718 Win=65535 Len=0,0.222600329
2133,581.4361377,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2134,581.7559023,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=25089 Ack=72802 Win=65535 Len=0,0.319764644
2135,581.775904,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2136,581.846118,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=72802 Ack=25481 Win=5368 Len=0,0.070213999
2138,582.1696162,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=117582 Win=65535 Len=0,0.3065353
2140,583.9714593,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=72802 Ack=25481 Win=5368 Len=207 [TCP segment of a reassembled PDU]",
2141,584.3339085,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6474 Ack=117613 Win=65535 Len=0,0.365771478
2143,584.572552,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=25481 Ack=73009 Win=65535 Len=0,0.601092693
2144,584.5965314,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=117613 Ack=6505 Win=4380 Len=0,0.26259805
2145,584.6242348,10.42.0.250,13.211.139.52,HTTP/JSON,1138,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2146,584.9826777,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=25481 Ack=74093 Win=65535 Len=0,0.358442843
2147,584.982713,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2149,585.0974853,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=74093 Ack=25873 Win=4976 Len=0,0.114772257
2150,585.4183866,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6505 Ack=118740 Win=65535 Len=0,0.37974684
2151,587.1449346,10.42.0.250,13.211.139.52,TCP,261,"53523  >  3000 [PSH, ACK] Seq=74093 Ack=25873 Win=4976 Len=207 [TCP segment of a reassembled PDU]",
2152,587.3598234,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=25873 Ack=74300 Win=65535 Len=0,0.21488878
2153,587.3854571,10.42.0.250,13.211.139.52,HTTP/JSON,1188,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
2156,587.56115,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=25873 Ack=75434 Win=65535 Len=0,0.175692866
2157,587.5962186,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
2158,587.598236,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=75434 Ack=26265 Win=4584 Len=0,0.002017381
2162,587.7989437,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6505 Ack=119917 Win=65535 Len=0,0.17667182
2195,592.5948,13.211.139.52,10.42.0.250,TCP,54,"3000  >  53523 [FIN, ACK] Seq=26265 Ack=75434 Win=65535 Len=0",
2196,592.7019287,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=75434 Ack=26266 Win=4583 Len=0,0.107128738
2200,602.3164456,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6505 Ack=119948 Win=65535 Len=0,0.173171429
2202,602.3485405,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=119948 Ack=6536 Win=4349 Len=0,0.03207844
2207,617.3811741,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=119979 Ack=6567 Win=5760 Len=0,0.056895703
2214,632.5997585,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=120010 Ack=6598 Win=5729 Len=0,0.280510412
2219,647.603301,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=120041 Ack=6629 Win=5698 Len=0,0.087520797
2222,662.601362,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=120072 Ack=6660 Win=5667 Len=0,0.207008285
2239,677.6029065,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=120103 Ack=6691 Win=5636 Len=0,0.280343056
2244,692.3537097,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=120134 Ack=6722 Win=5605 Len=0,0.028591713
1884,509.1629213,10.42.0.250,54.253.71.217,TLSv1.2,1064,Application Data,
1885,509.3376797,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6381 Ack=90686 Win=65535 Len=0,0.174758395
1886,511.2567865,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=41905 Ack=15681 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1887,511.8468965,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=15681 Ack=42111 Win=24175 Len=0,0.590110069
1888,512.006263,10.42.0.250,13.211.139.52,HTTP/JSON,1021,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1889,512.1812981,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=15681 Ack=43078 Win=23208 Len=0,0.17503511
1890,512.2150355,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1891,512.2339065,10.42.0.250,54.253.71.217,TLSv1.2,1064,Application Data,
1892,512.3367229,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=43078 Ack=16073 Win=5368 Len=0,0.121687317
1893,512.4327816,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6381 Ack=91696 Win=65535 Len=0,0.198875041
1894,514.330485,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=43078 Ack=16073 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1895,514.5450499,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=16073 Ack=43284 Win=24175 Len=0,0.214564924
1896,514.5691213,10.42.0.250,13.211.139.52,HTTP/JSON,1021,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1897,514.7439236,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=16073 Ack=44251 Win=23208 Len=0,0.174802273
1898,514.7779562,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1899,514.8968601,10.42.0.250,54.253.71.217,TLSv1.2,1064,Application Data,
1900,515.0714163,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6381 Ack=92706 Win=65535 Len=0,0.174556216
1901,515.0865782,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=44251 Ack=16465 Win=4976 Len=0,0.30862197
1902,516.9944759,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=44251 Ack=16465 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1903,517.207593,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=16465 Ack=44457 Win=24175 Len=0,0.213117058
